style_color,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
103070-1001,OP  ,OP,6/16/2022,43960,-1,0,0,YES,,99,99,69,REG,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
103070-2707,OP,OP,6/16/2022,43962,24,25,0,YES,LIVE,99,99,69,REG,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
103070-4100,OP,16H1,10/12/2022,43878,1255,1254,0,YES,LIVE,99,99,69,REG,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
103070-6000,OP  ,19S1,6/16/2022,43966,1565,1824,0,YES,LIVE,99,99,69,REG,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
104932-1001,FP,20H2,1/2/2024,44176,23,737,0,YES,,119,119,69,REG,,STORE-ONLY CORE HOLD,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
104932-1501,FP,21M3,1/8/2024,44375,506,917,0,YES,LIVE,119,119,69,REG,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
104932-2504,FP,21M3,11/16/2021,44373,756,766,0,YES,LIVE,119,119,69,REG,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
104932-4000,FP,20H2,7/2/2021,44172,17,17,0,YES,LIVE,119,119,69,REG,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
104932-4950,FP,23F2,8/1/2023,45152,320,321,0,YES,LIVE,119,119,69,REG,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
104932-6003,FP,20H2,6/24/2021,44172,217,219,0,YES,LIVE,119,119,69,REG,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
104979-4926,OP,20H3,,,0,0,0,YES,,119,94.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105106-1800,OP,21M2,5/4/2022,44327,3,1,0,YES,,89,69.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105287-3443,FP,21F1,6/29/2021,44425,1,0,0,YES,,129,69.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105315-4733,FP,21F3,8/19/2021,44440,1,0,0,YES,,129,79.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105427-1001,FP,21M3,,,0,0,0,YES,,119,79.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105486-1001,FP,21M3,7/12/2023,44392,0,0,0,YES,,99,84.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105486-1210,FP,23F3,8/22/2023,45162,-1,0,0,YES,,99,84.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105486-1501,FP,21M1,4/8/2023,45071,10,11,0,YES,LIVE,99,84.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105486-2504,FP,21M3,4/7/2023,44393,3,0,0,YES,,99,84.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105486-2721,FP,22F2,7/7/2023,44769,-2,270,0,YES,LIVE,99,84.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105486-4100,FP,21M3,7/7/2023,44392,-1,44,0,YES,LIVE,99,84.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105486-6059,FP,21M3,7/7/2023,44384,-6,85,0,YES,LIVE,99,84.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105491-1001,FP,21M1,,,0,0,0,YES,,89,49.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105586-1001,FP,21H2,,,0,0,0,YES,,119,69.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105586-4100,FP,21H2,3/4/2024,44542,28,28,0,YES,LIVE,119,69.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105587-1001,FP,21H2,11/23/2021,44540,1,0,0,YES,,119,69.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105602-1001,FP,21H1,10/26/2021,44496,1,0,0,YES,,119,69.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105602-1501,FP,21H1,3/4/2024,44494,29,29,0,YES,LIVE,119,69.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105608-1001,FP,21H1,3/4/2024,44477,33,32,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105616-1001,FP,21H1,10/21/2021,,0,0,0,YES,,119,79.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105622-1001,FP,21F2,12/12/2023,,0,0,1200,YES,,99,84.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105622-2707,FP,21F1,7/14/2022,44414,-1,34,0,YES,LIVE,99,84.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105622-4000,FP,21F1,6/28/2023,44482,2,8,0,YES,LIVE,99,84.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105717-1501,FP,21H1,1/3/2022,44568,1,0,0,YES,,129,109.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105722-1001,FP,21H3,1/12/2023,44559,4,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105722-2504,FP,21H3,12/22/2021,44559,1,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105755-1001,FP,21H2,2/15/2024,44518,219,673,600,YES,LIVE,139,139,89,REG,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105755-1105,FP,22H1,8/10/2023,44889,285,1035,0,YES,LIVE,139,139,89,REG,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105755-1210,FP,22F1,8/18/2022,44747,937,950,0,YES,LIVE,139,139,89,REG,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105755-1600,FP,22H1,11/7/2023,44854,536,540,0,YES,LIVE,139,139,89,REG,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105755-1700,FP,22S1,12/27/2021,44557,514,545,0,YES,LIVE,139,139,89,REG,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105755-1702,FP,22H1,11/2/2022,44890,673,674,0,YES,LIVE,139,139,89,REG,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105755-1866,FP,22F1,3/4/2024,44750,697,699,0,YES,LIVE,139,139,89,REG,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105755-2504,FP,21H2,4/7/2023,44518,631,634,0,YES,LIVE,139,139,89,REG,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105755-2701,FP,23H1,9/22/2023,45198,152,416,0,YES,LIVE,139,139,89,REG,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105755-3052,FP,22H1,11/2/2022,44890,357,360,0,YES,LIVE,139,139,89,REG,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105755-4189,FP,22S1,3/4/2024,44557,324,332,0,YES,LIVE,139,139,89,REG,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105755-4262,FP,24M1,3/14/2024,45367,295,744,111,YES,LIVE,139,139,99,REG,,,NEW ARRIVAL,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105755-4400,FP,23H1,9/22/2023,45208,307,311,0,YES,LIVE,139,139,89,REG,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105755-4816,FP,23S1,8/9/2023,44933,151,151,0,YES,LIVE,139,139,89,REG,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105755-6000,FP,21H2,8/9/2023,44518,491,1107,0,YES,LIVE,139,139,89,REG,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105759-1001,FP,22S2,3/24/2022,,0,0,0,YES,,119,69.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105759-2416,FP,22S2,3/4/2024,44637,52,49,0,YES,LIVE,119,69.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105776-1001,FP,22S1,2/15/2023,44547,-1,0,0,YES,,79,49.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105797-1700,FP,22M3,6/9/2022,44727,157,157,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105797-4609,FP,22M3,6/9/2022,44728,107,105,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105798-4684,FP,22S3,,,0,0,0,YES,,89,64.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105813-1001,FP,22S3,,,0,1,0,YES,LIVE,89,74.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105813-5208,FP,22S3,,,0,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105815-1001,FP,22S3,,,0,0,0,YES,,119,99.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105817-4609,FP,22M3,4/7/2023,44728,5,20,0,YES,LIVE,99,59.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105827-1096,FP,21F1,7/8/2021,44387,1,0,0,YES,,119,59.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105827-1239,FP,21F3,8/20/2021,44446,1,0,0,YES,,119,59.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105965-1001,OP,21H2,3/4/2024,44518,18,12,0,YES,LIVE,99,59.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105965-1501,OP,22F1,3/4/2024,44520,20,19,0,YES,LIVE,99,59.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105965-4189,OP,21H2,3/4/2024,44518,19,13,0,YES,LIVE,99,59.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105967-3443,OP,21H1,11/19/2021,44518,1,0,0,YES,,119,94.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105969-1001,OP,21H1,6/29/2022,,0,1,0,YES,LIVE,119,69.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105969-6000,OP,21H1,6/29/2022,,0,0,0,YES,,119,69.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105998-1001,FP,21H1,10/4/2021,44478,1,0,0,YES,,119,59.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
105998-2504,FP,21H1,10/4/2021,44477,1,0,0,YES,,119,59.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106001-1001,OP,21H1,,,0,0,0,YES,,119,94.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106006-1001,OP,21H2,9/2/2022,44516,2,0,0,YES,,119,59.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106006-4189,OP,21H2,11/12/2021,44516,1,0,0,YES,,119,59.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106061-3512,FP,22M2,,,0,0,0,YES,,99,64.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106061-4258,FP,22M2,4/7/2023,,0,0,0,YES,,99,64.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106076-1001,FP,22M1,4/7/2023,,0,0,0,YES,,119,89.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106076-1501,FP,22M1,4/7/2023,44671,8,8,0,YES,LIVE,119,89.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106080-1001,FP,22M1,4/20/2022,44699,58,60,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106080-3507,FP,22M1,4/20/2022,44699,107,109,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106086-1501,FP,21H2,11/16/2021,44520,1,0,0,YES,,119,69.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106126-1001,FP,21H2,,,0,1,0,YES,LIVE,139,119.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106135-1001,FP,22S2,3/4/2024,44616,3,3,0,YES,LIVE,89,59.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106140-1001,OP,22S1,3/11/2022,44573,1,0,0,YES,,119,59.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106140-4100,OP,22S2,3/4/2024,44574,27,26,0,YES,LIVE,119,59.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106140-6000,OP,22S2,3/11/2022,44573,1,0,0,YES,,119,59.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106146-1701,OP,22S1,,,0,0,0,YES,,119,59.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106151-7100,OP,22S1,,,0,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106184-1001,OP,22S2,3/10/2022,44601,3,3,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106184-1501,OP,22S2,3/10/2022,44606,22,23,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106186-1001,OP,22S2,,,0,0,0,YES,,89,59.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106233-1501,FP,22M2,,,0,0,0,YES,,89,49.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106233-1700,FP,22M2,5/6/2022,44722,29,29,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106233-4903,FP,22M2,4/7/2023,44735,32,32,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106236-1831,OP,22M1,4/7/2023,,0,0,0,YES,,99,69.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106238-2537,FP,22M2,5/5/2022,,0,0,0,YES,,89,59.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106301-1700,FP,22F1,7/9/2022,,0,0,0,YES,,89,59.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106303-1001,FP,22F1,12/5/2022,44779,21,62,0,YES,LIVE,109,79.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106303-3005,FP,22F1,8/1/2022,44792,34,31,0,YES,LIVE,109,79.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106306-3124,FP,22F1,8/5/2022,44797,158,156,0,YES,LIVE,149,89.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106319-1001,FP,22F2,7/29/2022,44791,23,25,0,YES,LIVE,109,79.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106319-1501,FP,22F2,7/28/2022,44791,10,18,0,YES,LIVE,109,79.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106319-6189,FP,22F2,,,0,0,0,YES,,109,79.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106322-1001,FP,22F2,9/1/2022,44790,4,5,0,YES,LIVE,89,74.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106322-1501,FP,22F2,7/28/2022,44818,0,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106340-1001,FP,22F3,9/8/2022,44814,0,7,0,YES,LIVE,129,89.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106342-1001,FP,22F3,8/25/2022,44805,16,32,0,YES,LIVE,109,79.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106342-4400,FP,22F3,8/25/2022,44806,70,90,0,YES,LIVE,109,79.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106367-4684,FP,22S2,3/4/2024,45028,13,8,2,YES,LIVE,89,74.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106367-6880,FP,22S2,,,0,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106367-8007,FP,22S2,4/7/2023,44643,0,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106372-1001,FP,22S3,,,0,0,0,YES,,89,64.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106372-1700,FP,22S3,,,0,0,0,YES,,89,64.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106373-4602,FP,22S2,9/20/2022,44636,-1,0,0,YES,,99,64.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106449-4000,OP,22M3,6/30/2022,,0,0,0,YES,,119,84.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106449-6000,OP,22M3,5/11/2022,44704,0,2,0,YES,LIVE,119,84.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106451-1001,OP,22M1,3/31/2022,44641,18,18,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106451-1501,OP,22M1,,,0,0,0,YES,,89,49.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106451-3301,OP,22M1,3/17/2022,44641,-1,0,0,YES,,89,49.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106451-6000,OP,22M1,3/17/2022,44641,19,17,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106453-1700,OP,22M1,3/30/2022,44656,12,11,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106453-3301,OP,22M1,,,0,0,0,YES,,89,49.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106453-5301,OP,22M1,3/4/2024,44653,0,0,0,YES,,89,49.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106453-7100,OP,22M1,3/29/2022,44655,68,69,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106539-3410,FP,22H1,3/6/2024,44862,180,176,8,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106539-7474,FP,23F2,8/18/2023,45166,221,221,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106541-1001,FP,22H1,3/4/2024,44839,75,71,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106541-1702,FP,22H1,9/27/2022,44839,21,29,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106541-6003,FP,22H1,11/12/2022,44847,46,44,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106543-1001,FP,22H1,3/4/2024,44847,41,37,0,YES,LIVE,109,74.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106543-1702,FP,22H1,9/27/2022,44849,188,187,0,YES,LIVE,109,74.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106543-2701,FP,22H1,10/4/2022,44869,26,26,0,YES,LIVE,109,74.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106544-1700,FP,22H1,10/5/2022,44848,15,17,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106557-1001,FP,22H2,10/27/2022,44889,5,5,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106557-2504,FP,22H2,10/27/2022,44889,40,53,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106562-2504,FP,22H2,11/10/2022,44885,0,1,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106562-2701,FP,22H2,11/8/2022,44885,12,14,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106562-4189,FP,22H2,11/8/2022,44890,41,60,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106579-1232,FP,22H3,11/30/2022,44931,0,0,0,YES,,89,49.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106579-1847,FP,22H3,11/30/2022,44903,36,36,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106592-1001,FP,22H3,12/1/2022,44930,9,16,0,YES,LIVE,109,74.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106592-7451,FP,22H3,12/1/2022,44903,232,235,0,YES,LIVE,109,74.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106643-1537,OP,22F1,9/2/2022,,0,0,0,YES,,109,79.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106766-4486,FP,22S3,,,0,0,0,YES,,139,139,79,REG,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106774-1001,OP,FA,3/4/2024,44895,27,25,0,YES,LIVE,109,89.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106774-4100,OP,FA,3/4/2024,44895,37,36,0,YES,LIVE,109,89.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106807-1001,OP,22H1,3/6/2024,45364,238,234,1,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106807-1211,OP,22H1,10/5/2022,44852,-1,0,0,YES,,109,94.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106814-1001,OP,22H1,10/14/2022,44893,1,1,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106814-6000,OP,22H1,10/4/2022,44893,1,1,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106818-6000,OP,22H1,10/7/2022,44889,26,26,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106820-1001,OP,22H1,11/9/2022,44851,0,2,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106820-4439,OP,22H1,10/29/2022,44848,1,2,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106856-1001,FP,23S1,3/4/2024,44955,73,69,0,YES,LIVE,99,69.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106856-8303,FP,23S1,2/7/2023,44966,399,401,0,YES,LIVE,99,69.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106882-1001,FP,23S2,3/24/2023,45020,0,0,0,YES,,89,59.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
106882-1501,FP,23S2,3/24/2023,45015,60,53,0,YES,LIVE,89,59.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,Pricing,45728.33429,45728.36501
